,uniquegroup,Date,Field,GroupNumber,TotalGroupSize,NoFemales,NoMales,Name,ReproStatus,Latitude,Longitude,NNID,NNDistance,GroupPosition,Density,Photo,QualityOfData,Nursing.,Initials,SurveyNumber,ExtraNotes,SurveyMonth,YAF.added.,Raw.Lat,Raw.Long,GroupSize,Month,Year
29370,SN574GN4,21/01/2014,J,4,12,8,4,Amber,SPY,-28.91775,151.5755833,Gareth,2,P,2,,1,,NF,574,,1401,,,NA,18,2014-01,2014
29371,SN574GN4,21/01/2014,J,4,12,8,4,Wired,Male,-28.917767,151.5754833,Gareth,5,P,1,,1,,NF,574,,1401,,,NA,18,2014-01,2014
29372,SN574GN4,21/01/2014,J,4,12,8,4,Stuart,Male,-28.917767,151.5754667,Amber,3,P,2,,1,,NF,574,,1401,,,NA,18,2014-01,2014
29373,SN574GN4,22/01/2014,O,4,1,1,0,Spot,SPY,-28.92065,151.5736833,,,,,,NA,,NF,574,,1401,,,NA,18,2014-01,2014
29374,SN574GN4,22/01/2014,G,4,4,3,1,Hope,NPY,-28.915183,151.5776333,Tony,2,P,2,,1,,NF,574,,1401,,,NA,18,2014-01,2014
29375,SN574GN4,21/01/2014,J,4,12,8,4,Nylon,SF,-28.917917,151.5752,Nikita,2,P,2,,1,,NF,574,,1401,,,NA,18,2014-01,2014
29376,SN574GN4,22/01/2014,G,4,4,3,1,Nikki,YAF,-28.915233,151.57765,Tony,5,P,1,,3,,NF,574,,1401,,,NA,18,2014-01,2014
29377,SN574GN4,22/01/2014,G,4,4,3,1,Tony,Male,-28.9152,151.5776667,Hope,1,P,2,,1,,NF,574,,1401,,,NA,18,2014-01,2014
29378,SN574GN4,22/01/2014,G,4,4,3,1,Odette,YAF,-28.915183,151.5776333,Tony,10,P,0,,1,,NF,574,,1401,,,NA,18,2014-01,2014
29379,SN574GN4,21/01/2014,O,4,1,1,0,Star,SPY,-28.921733,151.57395,,,,,,NA,,NF,574,,1401,,,NA,18,2014-01,2014
29380,SN574GN5,22/01/2014,N,5,1,0,1,Piggy,Male,-28.919733,151.5717833,,,,,,NA,,NF,574,,1401,,,NA,6,2014-01,2014
29381,SN574GN5,22/01/2014,G,5,7,5,2,Aide,NPY,-28.915617,151.5774333,Flame,3,P,2,,1,,NF,574,,1401,,,NA,6,2014-01,2014
29382,SN574GN5,22/01/2014,G,5,7,5,2,Flame,Male,-28.915633,151.5774333,Aide,2,P,2,,1,,NF,574,,1401,,,NA,6,2014-01,2014
29383,SN574GN5,22/01/2014,G,5,7,5,2,Nicola,NPY,-28.9157,151.5773833,Nikki,5,P,1,,1,,NF,574,,1401,,,NA,6,2014-01,2014
29384,SN574GN5,21/01/2014,N,5,1,1,0,Rosie,MPY,NA,,,,,,,NA,,NF,574,,1401,,,NA,6,2014-01,2014
29385,SN574GN5,21/01/2014,K,5,1,1,0,Brie,NPY,-28.9176,151.5730833,,,,,,NA,,NF,574,,1401,,,NA,6,2014-01,2014
29386,SN574GN6,22/01/2014,F,6,1,0,1,Trevor,Male,-28.917133,151.5778833,,,,,,NA,,NF,574,,1401,,,NA,10,2014-01,2014
29387,SN574GN6,22/01/2014,J,6,7,7,0,Gemma,LPY,-28.917983,151.5741333,Firefly,5,P,1,,1,,NF,574,,1401,,,NA,10,2014-01,2014
29388,SN574GN6,21/01/2014,O,6,1,1,0,Coral,SPY,NA,,,,,,,NA,,NF,574,,1401,,,NA,10,2014-01,2014
29389,SN574GN6,22/01/2014,J,6,7,7,0,Delilah,YAF,-28.917967,151.5745167,Emma,5,P,1,,1,,NF,574,,1401,,,NA,10,2014-01,2014
29390,SN574GN6,22/01/2014,J,6,7,7,0,Firefly,YAF,-28.917983,151.5741667,Gemma,5,P,1,,1,,NF,574,,1401,,,NA,10,2014-01,2014
29391,SN574GN6,21/01/2014,J,6,1,1,0,Nikita,YAF,-28.916733,151.5741,,,,,,NA,,NF,574,,1401,,,NA,10,2014-01,2014
29392,SN574GN6,22/01/2014,J,6,7,7,0,Emma,SPY,-28.917967,151.5743167,Nikita,5,C,2,,1,,NF,574,,1401,,,NA,10,2014-01,2014
29393,SN574GN6,22/01/2014,J,6,7,7,0,Buffy,SF,-28.9182,151.57465,Emma,5,P,2,,1,,NF,574,,1401,,,NA,10,2014-01,2014
29394,SN574GN6,22/01/2014,J,6,7,7,0,Nikita,YAF,-28.91795,151.5743167,Emma,5,P,2,,1,,NF,574,,1401,,,NA,10,2014-01,2014
29395,SN574GN6,22/01/2014,J,6,7,7,0,Sunbeam,SF,-28.918317,151.5745667,Emma,15,P,0,,1,,NF,574,,1401,,,NA,10,2014-01,2014
29396,SN574GN7,22/01/2014,B,7,2,2,0,Stripes,MPY,-28.91795,151.5763333,,,,,,NA,,NF,574,,1401,,,NA,7,2014-01,2014
29397,SN574GN7,22/01/2014,F,7,2,2,0,Amanda,MPY,-28.917367,151.5775,,,,,,NA,,NF,574,,1401,,,NA,7,2014-01,2014
29398,SN574GN7,22/01/2014,J,7,3,0,3,Twinkie,Male,-28.916983,151.57615,Diego,5,P,1,,1,,NF,574,,1401,,,NA,7,2014-01,2014
29399,SN574GN7,22/01/2014,J,7,3,0,3,Diego,Male,-28.917033,151.576,Dil,8,P,0,,1,,NF,574,,1401,,,NA,7,2014-01,2014
29400,SN574GN7,21/01/2014,O,7,1,1,0,Indi,NPY,-28.9206,151.5736167,,,,,,NA,,NF,574,,1401,,,NA,7,2014-01,2014
29401,SN574GN7,22/01/2014,J,7,3,0,3,Dil,Male,-28.91705,151.5758833,Diego,8,P,0,,1,,NF,574,,1401,,,NA,7,2014-01,2014
29402,SN574GN7,21/01/2014,J,7,1,1,0,Delilah,YAF,-28.916483,151.5747167,,,,,,NA,,NF,574,,1401,,,NA,7,2014-01,2014
29403,SN574GN8,22/01/2014,B,8,4,3,1,Star,SPY,-28.918217,151.5761667,Naomi,4,P,1,,1,,NF,574,,1401,,,NA,8,2014-01,2014
29404,SN574GN8,22/01/2014,B,8,4,3,1,Shaniqua,SF,-28.918067,151.5761333,Naomi,5,P,1,,1,,NF,574,,1401,,,NA,8,2014-01,2014
29405,SN574GN8,22/01/2014,B,8,4,3,1,Naomi,NPY,-28.918217,151.57615,Star,5,P,1,,1,,NF,574,,1401,,,NA,8,2014-01,2014
29406,SN574GN8,21/01/2014,J,8,1,1,0,Bubbles,SF,-28.916017,151.5745167,Cotton,4,P,3,,1,,NF,574,,1401,,,NA,8,2014-01,2014
29407,SN574GN8,21/01/2014,H,8,3,2,1,Martha,NPY,-28.92005,151.5755667,Lottie,4,P,1,,1,,NF,574,,1401,,,NA,8,2014-01,2014
29408,SN574GN8,21/01/2014,H,8,3,2,1,Lottie,SF,-28.920083,151.5756,Martha,5,P,1,,1,,NF,574,,1401,,,NA,8,2014-01,2014
29409,SN574GN8,22/01/2014,B,8,4,3,1,Tim,Male,-28.9181,151.5761667,Naomi,5,P,1,,1,,NF,574,,1401,,,NA,8,2014-01,2014
29410,SN574GN8,21/01/2014,H,8,3,2,1,Quentin,Male,-28.92005,151.5756833,Lottie,10,P,0,,1,,NF,574,,1401,,,NA,8,2014-01,2014
29411,SN574GN9,21/01/2014,J,9,22,14,8,Peto,Male,-28.915833,151.5741167,Dil,6,P,0,,1,,NF,574,,1401,,,NA,25,2014-01,2014
29412,SN574GN9,21/01/2014,J,9,22,14,8,Nina,SPY,-28.915617,151.5740833,Fiona,13,P,0,,1,,NF,574,,1401,,,NA,25,2014-01,2014
29413,SN574GN9,21/01/2014,J,9,22,14,8,Fiona,SF,-28.915367,151.57405,Horatio,4,P,1,,1,,NF,574,,1401,,,NA,25,2014-01,2014
29414,SN574GN9,21/01/2014,J,9,22,14,8,Horatio,Male,-28.915367,151.57405,Fiona,4,P,1,,1,,NF,574,,1401,,,NA,25,2014-01,2014
29415,SN574GN9,21/01/2014,J,9,22,14,8,Pickles,SPY,-28.915983,151.5745167,Opal,2,P,31,,1,,NF,574,,1401,,,NA,25,2014-01,2014
29416,SN574GN9,21/01/2014,J,9,22,14,8,Opal,SPY,-28.915967,151.5745167,Pickles,2,P,3,,1,,NF,574,,1401,,,NA,25,2014-01,2014
29417,SN574GN9,21/01/2014,J,9,22,14,8,Cotton,NPY,-28.915967,151.5745167,Nylon,1,P,3,,1,,NF,574,,1401,,,NA,25,2014-01,2014
29418,SN574GN9,21/01/2014,J,9,22,14,8,Apanie,YAF/SPY,-28.9159,151.5744333,Argyle,4,P,2,,1,,NF,574,,1401,,,NA,25,2014-01,2014
29419,SN574GN9,21/01/2014,J,9,22,14,8,Ajax,Male,-28.915933,151.5748667,Tilly,3,P,2,,1,,NF,574,,1401,,,NA,25,2014-01,2014
29420,SN574GN9,21/01/2014,J,9,22,14,8,Twinkie,Male,-28.915933,151.5748667,Tilly,2,P,2,,1,,NF,574,,1401,,,NA,25,2014-01,2014
29421,SN574GN9,22/01/2014,J,9,1,0,1,Ajax,Male,-28.917667,151.5758167,,,,,,NA,,NF,574,,1401,,,NA,25,2014-01,2014
29422,SN574GN9,21/01/2014,H,9,1,0,1,Chips,Male,-28.919917,151.57565,,,,,,NA,,NF,574,,1401,,,NA,25,2014-01,2014
29423,SN574GN9,21/01/2014,J,9,22,14,8,Emma,NPY,-28.915867,151.5742667,Dil,4,P,1,,1,,NF,574,,1401,,,NA,25,2014-01,2014
29424,SN574GN9,21/01/2014,J,9,22,14,8,Michelle,NPY,-28.915917,151.5740833,Stuart,4,P,1,,1,,NF,574,,1401,,,NA,25,2014-01,2014
29425,SN574GN9,21/01/2014,J,9,22,14,8,Stuart,Male,-28.915917,151.5741167,Michelle,4,P,1,,1,,NF,574,,1401,,,NA,25,2014-01,2014
29426,SN574GN9,22/01/2014,J,9,1,0,1,Chips,Male,-28.9172,151.5760833,,,,,,NA,,NF,574,,1401,,,NA,25,2014-01,2014
29427,SN574GN9,21/01/2014,J,9,22,14,8,Nylon,SF,-28.915967,151.5745167,Cotton,1,C,51,,1,,NF,574,,1401,,,NA,25,2014-01,2014
29428,SN574GN9,21/01/2014,J,9,22,14,8,Tim,Male,-28.9159,151.5745167,Firefly,2,P,4,,1,,NF,574,,1401,,,NA,25,2014-01,2014
29429,SN574GN9,21/01/2014,J,9,22,14,8,Tilly,NPY,-28.915933,151.5748667,Twinkie,2,P,2,,1,,NF,574,,1401,,,NA,25,2014-01,2014
29430,SN574GN9,21/01/2014,J,9,22,14,8,Firefly,NPY,-28.9159,151.5745,Tim,4,P,4,,1,,NF,574,,1401,,,NA,25,2014-01,2014
29431,SN574GN9,21/01/2014,J,9,22,14,8,Dil,Male,-28.915867,151.5742667,Emma,4,P,1,,1,,NF,574,,1401,,,NA,25,2014-01,2014
29432,SN574GN9,21/01/2014,J,9,22,14,8,Argyle,SF,-28.915883,151.57435,Amber,3,C,4,,1,,NF,574,,1401,,,NA,25,2014-01,2014
29433,SN574GN9,21/01/2014,J,9,22,14,8,Amber,SPY,-28.915883,151.57435,Gareth,1,C,32,,1,,NF,574,,1401,,,NA,25,2014-01,2014
29434,SN574GN9,21/01/2014,J,9,22,14,8,Gareth,Male,-28.915883,151.57435,Amber,1,C,3,,1,,NF,574,,1401,,,NA,25,2014-01,2014
29435,SN574GN9,21/01/2014,J,9,22,14,8,Felicity,SF,-28.9159,151.5745,,,,,,1,,NF,574,,1401,added,,NA,25,2014-01,2014
29436,SN575GN1,23/01/2014,A,1,1,1,0,Longnose,SPY,-28.9192,151.5767333,,,,,,NA,,NF,575,,1401,,,NA,20,2014-01,2014
29437,SN575GN1,23/01/2014,A,1,19,17,2,Lauren,NPY,-28.918,151.5773,Kiwi,3,P,2,,1,,NF,575,,1401,,,NA,20,2014-01,2014
29438,SN575GN1,23/01/2014,A,1,19,17,2,Sally,YAF,-28.918783,151.5769667,Star,5,P,1,,1,,NF,575,,1401,,,NA,20,2014-01,2014
29439,SN575GN1,23/01/2014,A,1,19,17,2,Star,SPY,-28.918767,151.5769833,Sally,5,P,1,,1,,NF,575,,1401,,,NA,20,2014-01,2014
29440,SN575GN1,23/01/2014,A,1,19,17,2,Maude,SF,-28.918583,151.5769167,Mary,5,P,2,,1,,NF,575,,1401,,,NA,20,2014-01,2014
29441,SN575GN1,23/01/2014,A,1,19,17,2,Mary,NPY,-28.918583,151.5769167,Maude,5,P,1,,1,,NF,575,,1401,,,NA,20,2014-01,2014
29442,SN575GN1,23/01/2014,A,1,19,17,2,Nancy,SF,-28.9184,151.5769167,Blondie,4,C,3,,1,,NF,575,,1401,,,NA,20,2014-01,2014
29443,SN575GN1,23/01/2014,A,1,19,17,2,Blondie,SPY,-28.9184,151.5769167,Nikki,5,P,1,,1,,NF,575,,1401,,,NA,20,2014-01,2014
29444,SN575GN1,23/01/2014,A,1,19,17,2,Nikki,YAF,-28.9184,151.5769167,Blondie,5,P,1,,1,,NF,575,,1401,,,NA,20,2014-01,2014
29445,SN575GN1,23/01/2014,A,1,19,17,2,Stripes,MPY,-28.918217,151.5771833,Blondie,3,P,3,,1,,NF,575,,1401,,,NA,20,2014-01,2014
29446,SN575GN1,23/01/2014,A,1,19,17,2,Odette,YAF,-28.918167,151.5773167,Nylon,2,P,1,,1,,NF,575,,1401,,,NA,20,2014-01,2014
29447,SN575GN1,23/01/2014,A,1,19,17,2,Nylon,SF,-28.918167,151.5773333,Odette,2,P,1,,1,,NF,575,,1401,,,NA,20,2014-01,2014
29448,SN575GN1,23/01/2014,A,1,19,17,2,Julia,SF,-28.918,151.5773,Blondie,5,P,1,,1,,NF,575,,1401,,,NA,20,2014-01,2014
29449,SN575GN1,23/01/2014,A,1,19,17,2,Kiwi,SPY,-28.918,151.5773,Lauren,3,P,2,,1,,NF,575,,1401,,,NA,20,2014-01,2014
29450,SN575GN1,23/01/2014,A,1,19,17,2,Shaniqua,SF,-28.91785,151.57735,Naomi,5,P,1,,1,,NF,575,,1401,,,NA,20,2014-01,2014
29451,SN575GN1,23/01/2014,A,1,19,17,2,Ajax,Male,-28.918,151.5772833,Blondie,3,C,3,,1,,NF,575,,1401,,,NA,20,2014-01,2014
29452,SN575GN1,23/01/2014,A,1,19,17,2,Lime,SF,-28.917917,151.57725,Naomi,3,P,2,Fbm 9037,1,,NF,575,,1401,,,NA,20,2014-01,2014
29453,SN575GN1,23/01/2014,A,1,19,17,2,Naomi,SPY,-28.917917,151.57725,Lime,3,P,2,,1,,NF,575,,1401,,,NA,20,2014-01,2014
29454,SN575GN1,23/01/2014,A,1,19,17,2,Bene,NPY,-28.917633,151.5771667,Stripes,2,P,2,,1,,NF,575,,1401,,,NA,20,2014-01,2014
29455,SN575GN1,23/01/2014,A,1,19,17,2,Paulie,Male,-28.91765,151.5769833,Mary,10,P,0,,1,,NF,575,,1401,,,NA,20,2014-01,2014
29456,SN575GN10,23/01/2014,d,10,4,4,0,Daniela,NPY,-28.91895,151.5745667,Helen,10,P,0,,1,,NF,575,,1401,,,NA,4,2014-01,2014
29457,SN575GN10,23/01/2014,D,10,4,4,0,Lydia,NPY,-28.918833,151.5788333,Helen,5,P,1,,1,,NF,575,,1401,,,NA,4,2014-01,2014
29458,SN575GN10,23/01/2014,D,10,4,4,0,Helen,SF,-28.91895,151.5788333,Lydia,5,P,1,,1,,NF,575,,1401,,,NA,4,2014-01,2014
29459,SN575GN10,23/01/2014,C,10,1,0,1,Wilbur,Male,-28.918433,151.58095,,,,,,NA,,NF,575,,1401,,,NA,4,2014-01,2014
29460,SN575GN11,23/01/2014,D,11,2,2,0,Daisy,YAF/SPY,-28.91915,151.5784167,Amanda,10,P,0,,1,,NF,575,,1401,,,NA,3,2014-01,2014
29461,SN575GN11,23/01/2014,D,11,2,2,0,Amanda,MPY,-28.91915,151.5784167,Daisy,10,P,0,,1,,NF,575,,1401,,,NA,3,2014-01,2014
29462,SN575GN11,23/01/2014,F,11,1,1,0,Hazel,SPY,-28.917617,151.5783667,Cashew,5,P,1,,1,,NF,575,,1401,,,NA,3,2014-01,2014
29463,SN575GN12,23/01/2014,D,12,5,4,1,Ester,YAF,-28.919233,151.57795,Trevor,6,P,0,,1,,NF,575,,1401,,,NA,8,2014-01,2014
29464,SN575GN12,23/01/2014,D,12,5,4,1,Nacho,SF,-28.919167,151.5781333,Nibbler,5,P,1,,1,,NF,575,,1401,,,NA,8,2014-01,2014
29465,SN575GN12,23/01/2014,D,12,5,4,1,Nibbler,SF,-28.919183,151.5779833,Nikki,2,P,1,,1,,NF,575,,1401,,,NA,8,2014-01,2014
29466,SN575GN12,23/01/2014,D,12,5,4,1,Nikki,YAF,-28.919183,151.5779833,Nibbler,2,P,1,,1,,NF,575,,1401,,,NA,8,2014-01,2014
29467,SN575GN12,23/01/2014,F,12,3,3,0,Cashew,SF,-28.917617,151.5783667,Hazel,5,P,1,,1,,NF,575,,1401,,,NA,8,2014-01,2014
29468,SN575GN12,23/01/2014,F,12,3,3,0,Ester,YAF,-28.917717,151.5783,Cashew,9,P,0,,1,,NF,575,,1401,,,NA,8,2014-01,2014
29469,SN575GN12,23/01/2014,F,12,3,3,0,Jacquei,YAF,-28.917733,151.5783667,Odette,5,P,1,,1,,NF,575,,1401,,,NA,8,2014-01,2014
29470,SN575GN12,23/01/2014,D,12,5,4,1,Trevor,Male,-28.919233,151.57795,Ester,7,P,0,,1,,NF,575,,1401,,,NA,8,2014-01,2014
29471,SN575GN13,23/01/2014,"F

",13,5,3,2,Doodle,Male,-28.91755,151.5774667,,,,,,NA,,NF,575,,1401,,,NA,6,2014-01,2014
29472,SN575GN13,23/01/2014,F,13,5,3,2,Taz,NPY,-28.917367,151.57895,Lime,2,C,3,,1,,NF,575,,1401,,,NA,6,2014-01,2014
29473,SN575GN13,23/01/2014,F,13,5,3,2,Nigella,NPY,-28.9174,151.5772,Mary,2,,,,NA,,NF,575,,1401,,,NA,6,2014-01,2014
29474,SN575GN13,23/01/2014,F,13,5,3,2,Ansett,NPY,-28.917467,151.57705,Bene,5,P,1,,1,,NF,575,,1401,,,NA,6,2014-01,2014
29475,SN575GN13,23/01/2014,F,13,5,3,2,Steady,Male,-28.917383,151.57715,Nigella,2,P,3,,1,,NF,575,,1401,,,NA,6,2014-01,2014
29476,SN575GN13,23/01/2014,H,13,1,1,0,Stripes,MPY,-28.919667,151.57625,,,,,,NA,,NF,575,,1401,,,NA,6,2014-01,2014
29477,SN575GN14,23/01/2014,B,14,3,1,2,Enid,MPY,-28.917867,151.57655,Elijah,2,P,2,,1,,NF,575,,1401,,,NA,3,2014-01,2014
29478,SN575GN14,23/01/2014,B,14,3,1,2,Elijah,Male,-28.917867,151.5765667,Enid,2,P,2,,1,,NF,575,,1401,,,NA,3,2014-01,2014
29479,SN575GN14,23/01/2014,B,14,3,1,2,Tim,Male,-28.917867,151.57655,Enid,5,P,1,,1,,NF,575,,1401,,,NA,3,2014-01,2014
29480,SN575GN15,23/01/2014,H,15,4,3,1,Star,SPY,-28.92015,151.5762167,Beans,4,P,1,,1,,NF,575,,1401,,,NA,6,2014-01,2014
29481,SN575GN15,23/01/2014,H,15,4,3,1,Beans,SF,-28.920183,151.5762,Star,5,P,1,,1,,NF,575,,1401,,,NA,6,2014-01,2014
29482,SN575GN15,23/01/2014,J,15,2,2,0,Sibyl,SF,-28.917567,151.5760167,Beans,5,P,2,,1,,NF,575,,1401,,,NA,6,2014-01,2014
29483,SN575GN15,23/01/2014,J,15,2,2,0,Beans,SF,-28.917583,151.5760167,Sibyl,5,P,2,,1,,NF,575,,1401,,,NA,6,2014-01,2014
29484,SN575GN15,23/01/2014,H,15,4,3,1,Pixie,NPY,-28.9202,151.5763333,Pascal,3,P,1,,1,,NF,575,,1401,,,NA,6,2014-01,2014
29485,SN575GN15,23/01/2014,H,15,4,3,1,Pascal,Male,-28.920183,151.5763167,Pixie,3,P,1,,1,,NF,575,,1401,,,NA,6,2014-01,2014
29486,SN575GN16,23/01/2014,H,16,1,1,0,Hannah,MPY,-28.92035,151.5754833,,,,,,NA,,NF,575,,1401,,,NA,3,2014-01,2014
29487,SN575GN16,23/01/2014,J,16,2,2,0,Eucalypt,SF,-28.917033,151.57435,Nina,8,P,0,,1,,NF,575,,1401,,,NA,3,2014-01,2014
29488,SN575GN16,23/01/2014,J,16,2,2,0,Nina,SPY,-28.917,151.57415,Goggles,5,P,1,,1,,NF,575,,1401,,,NA,3,2014-01,2014
29489,SN575GN17,23/01/2014,K,17,13,9,4,June,NPY,-28.918483,151.5734833,Ugly,5,P,1,,1,,NF,575,,1401,,,NA,13,2014-01,2014
29490,SN575GN17,23/01/2014,K,17,13,9,4,Ugly,SPY,-28.918383,151.5734167,Spot,5,P,2,,1,,NF,575,,1401,,,NA,13,2014-01,2014
29491,SN575GN17,23/01/2014,K,17,13,9,4,Matilda,NPY,-28.918417,151.5730667,Spot,5,P,1,,1,,NF,575,,1401,,,NA,13,2014-01,2014
29492,SN575GN17,23/01/2014,K,17,13,9,4,Spot,NPY,-28.918333,151.5732667,Sophie,3,P,2,,1,,NF,575,,1401,,,NA,13,2014-01,2014
29493,SN575GN17,23/01/2014,K,17,13,9,4,Sophie,NPY,-28.918333,151.5732667,Spot,3,P,2,,1,,NF,575,,1401,,,NA,13,2014-01,2014
29494,SN575GN17,23/01/2014,K,17,13,9,4,Themeda,NPY,-28.918333,151.5733333,Spot,5,P,1,,1,,NF,575,,1401,,,NA,13,2014-01,2014
29495,SN575GN17,23/01/2014,K,17,13,9,4,Ajax,Male,-28.918133,151.5736833,Argyle,2,P,1,,1,,NF,575,,1401,,,NA,13,2014-01,2014
29496,SN575GN17,23/01/2014,K,17,13,9,4,Amber,SPY,-28.91825,151.5736333,Gareth,2,P,2,,1,,NF,575,,1401,,,NA,13,2014-01,2014
29497,SN575GN17,23/01/2014,K,17,13,9,4,Chips,Male,-28.9183,151.5735333,Stuart,3,P,1,,1,,NF,575,,1401,,,NA,13,2014-01,2014
29498,SN575GN17,23/01/2014,K,17,13,9,4,Argyle,SF,-28.918133,151.5736833,Ajax,2,P,1,,1,,NF,575,,1401,,,NA,13,2014-01,2014
29499,SN575GN17,23/01/2014,K,17,13,9,4,Stuart,Male,-28.91825,151.5736333,Amber,2,C,2,,1,,NF,575,,1401,,,NA,13,2014-01,2014
29500,SN575GN17,23/01/2014,K,17,13,9,4,Gareth,Male,-28.918267,151.57365,Amber,2,P,2,,1,,NF,575,,1401,,,NA,13,2014-01,2014
29501,SN575GN17,23/01/2014,K,17,13,9,4,Nikita,YAF,-28.918267,151.57365,,,,,,NA,,NF,575,,1401,,,NA,13,2014-01,2014
29502,SN575GN18,23/01/2014,J,18,2,2,0,Apanie,YAF,-28.91685,151.5741333,Eucalypt,6,P,0,,1,,NF,575,,1401,,,NA,2,2014-01,2014
29503,SN575GN18,23/01/2014,J,18,2,2,0,Goggles,NPY,-28.917,151.57415,Nina,5,P,1,,1,,NF,575,,1401,,,NA,2,2014-01,2014
29504,SN575GN19,23/01/2014,J,19,6,6,0,Darcy,NPY,-28.918033,151.5743667,Fiona,6,P,0,,1,,NF,575,,1401,,,NA,9,2014-01,2014
29505,SN575GN19,23/01/2014,J,19,6,6,0,Sibyl,SF,-28.918033,151.5743833,Fiona,2,P,1,,1,,NF,575,,1401,,,NA,9,2014-01,2014
29506,SN575GN19,23/01/2014,J,19,6,6,0,Pickles,SPY,-28.917983,151.5739833,Bubbles,6,P,0,,1,,NF,575,,1401,,,NA,9,2014-01,2014
29507,SN575GN19,23/01/2014,J,19,6,6,0,Bubbles,SF,-28.917933,151.5741167,Nylon,2,P,2,,1,,NF,575,,1401,,,NA,9,2014-01,2014
29508,SN575GN19,23/01/2014,J,19,6,6,0,Nylon,SF,-28.917933,151.5741167,Bubbles,2,P,2,,1,,NF,575,,1401,,,NA,9,2014-01,2014
29509,SN575GN19,23/01/2014,J,19,6,6,0,Fiona,SF,-28.918033,151.5743667,Sibyl,5,P,1,,1,,NF,575,,1401,,,NA,9,2014-01,2014
29510,SN575GN19,23/01/2014,J,19,3,3,0,Darcy,NPY,-28.916617,151.57435,Pickles,5,P,1,,1,,NF,575,,1401,,,NA,9,2014-01,2014
29511,SN575GN19,23/01/2014,J,19,3,3,0,Pickles,SPY,-28.916533,151.57445,Darcy,5,P,1,,1,,NF,575,,1401,,,NA,9,2014-01,2014
29512,SN575GN19,23/01/2014,J,19,3,3,0,Alison,YAF,-28.916517,151.5745333,Darcy,3,P,1,,1,,NF,575,,1401,,,NA,9,2014-01,2014
29513,SN575GN2,23/01/2014,A,2,3,2,1,Blondie,SPY,-28.918767,151.5768,Bene,3,P,2,,1,,NF,575,,1401,,,NA,6,2014-01,2014
29514,SN575GN2,23/01/2014,F,2,4,4,0,Candice,YAF,-28.917933,151.5775833,Nacho,2,P,1,,1,,NF,575,,1401,,,NA,6,2014-01,2014
29515,SN575GN2,23/01/2014,F,2,4,4,0,Nacho,SF,-28.917917,151.5775833,Candice,2,P,2,,1,,NF,575,,1401,,,NA,6,2014-01,2014
29516,SN575GN2,23/01/2014,F,2,4,4,0,Joy,NPY,-28.91805,151.5776,Maude,6,P,0,,1,,NF,575,,1401,,,NA,6,2014-01,2014
29517,SN575GN2,23/01/2014,A,2,3,2,1,Bene,NPY,-28.91875,151.5768,Boomer,2,P,2,,1,,NF,575,,1401,,,NA,6,2014-01,2014
29518,SN575GN2,23/01/2014,A,2,3,2,1,Boomer,Male,-28.91875,151.5768,Bene,2,P,2,,1,,NF,575,,1401,,,NA,6,2014-01,2014
29519,SN575GN3,23/01/2014,D,3,4,2,2,Cletus,Male,-28.918533,151.5778,Qantas,2,P,2,,1,,NF,575,,1401,,,NA,5,2014-01,2014
29520,SN575GN3,23/01/2014,D,3,4,2,2,Quokka,Male,-28.918533,151.5778167,Qantas,5,P,2,,1,,NF,575,,1401,,,NA,5,2014-01,2014
29521,SN575GN3,23/01/2014,D,3,4,2,2,Amanda,MPY,-28.918483,151.5777833,Qantas,5,P,2,,1,,NF,575,,1401,,,NA,5,2014-01,2014
29522,SN575GN3,23/01/2014,D,3,4,2,2,Qantas,SPY,-28.918483,151.5777833,Cletus,1,P,3,,1,,NF,575,,1401,,,NA,5,2014-01,2014
29523,SN575GN3,23/01/2014,F,3,1,1,0,Naomi,SPY,-28.91815,151.5772667,,,,,,NA,,NF,575,,1401,,,NA,5,2014-01,2014
29524,SN575GN4,23/01/2014,F,4,2,2,0,Sally,LPY,-28.918133,151.5774333,Shaniqua,2,P,1,,1,,NF,575,,1401,,,NA,6,2014-01,2014
29525,SN575GN4,23/01/2014,F,4,2,2,0,Shaniqua,SF,-28.918133,151.5775167,Sally,2,P,1,,1,,NF,575,,1401,,,NA,6,2014-01,2014
29526,SN575GN4,23/01/2014,D,4,4,3,1,Daniela,NPY,-28.918883,151.5780333,Lydia,10,P,0,,1,,NF,575,,1401,,,NA,6,2014-01,2014
29527,SN575GN4,23/01/2014,D,4,4,3,1,Rudolph,Male,-28.919183,151.5781667,Ditto,2,P,2,,1,,NF,575,,1401,,,NA,6,2014-01,2014
29528,SN575GN4,23/01/2014,D,4,4,3,1,Ditto,MPY,-28.919167,151.5781667,Rudolph,2,P,2,,1,,NF,575,,1401,,,NA,6,2014-01,2014
29529,SN575GN4,23/01/2014,D,4,4,3,1,Daisy,SPY,-28.919183,151.5781667,Rudolph,5,C,3,,2,,NF,575,,1401,,,NA,6,2014-01,2014
29530,SN575GN5,23/01/2014,F,5,1,1,0,Odette,YAF,-28.917167,151.5780167,,,,,,NA,,NF,575,,1401,,,NA,2,2014-01,2014
29531,SN575GN5,23/01/2014,D,5,2,1,1,Owen,Male,-28.919333,151.57795,,,,,,NA,,NF,575,,1401,,,NA,2,2014-01,2014
29532,SN575GN6,23/01/2014,M,6,1,0,1,Augustus,Male,-28.916233,151.5786667,,,,,,NA,,NF,575,,1401,,,NA,6,2014-01,2014
