,uniquegroup,Date,Field,GroupNumber,TotalGroupSize,NoFemales,NoMales,Name,ReproStatus,Latitude,Longitude,NNID,NNDistance,GroupPosition,Density,Photo,QualityOfData,Nursing.,Initials,SurveyNumber,ExtraNotes,SurveyMonth,YAF.added.,Raw.Lat,Raw.Long,GroupSize,Month,Year
29113,SN571GN19,18-01-14,I,19,8,8,0,Goggles,NPY,-28.9194,151.5730333,Nina,5,P,1,,1,,NF,571,,1401,,,NA,8,2014-01,2014
29114,SN571GN19,18-01-14,I,19,8,8,0,Nina,SPY,-28.919533,151.5729,Pickles,3,P,2,,1,,NF,571,,1401,,,NA,8,2014-01,2014
29116,SN571GN19,18-01-14,I,19,8,8,0,Francis,NPY,-28.919633,151.5728333,Pickles,2,P,2,,1,,NF,571,,1401,,,NA,8,2014-01,2014
29120,SN571GN2,18-01-14,D,2,3,3,0,Nacho,SF,-28.919367,151.5771167,Nibbler,5,P,1,,1,,NF,571,,1401,,,NA,3,2014-01,2014
29122,SN571GN2,18-01-14,D,2,3,3,0,Star,SPY,-28.919433,151.5771167,Nibbler,14,P,1,,1,,NF,571,,1401,,,NA,3,2014-01,2014
29126,SN571GN3,18-01-14,D,3,3,2,1,Hazel,NPY,-28.919283,151.5775333,Blondie,5,P,1,,1,,NF,571,,1401,,,NA,3,2014-01,2014
29127,SN571GN3,18-01-14,D,3,3,2,1,Blondie,NPY,-28.919283,151.5775167,Hazel,5,P,1,,1,,NF,571,,1401,,,NA,3,2014-01,2014
29129,SN571GN4,18-01-14,D,4,1,1,0,Cashew,SF,-28.919033,151.5776,,,,,,NA,,NF,571,,1401,,,NA,1,2014-01,2014
29130,SN571GN5,18-01-14,D,5,1,1,0,Amanda,MPY,-28.919067,151.5781167,,,,,,NA,,NF,571,,1401,,,NA,1,2014-01,2014
29131,SN571GN6,18-01-14,D,6,6,3,3,Trevor,Male,-28.918683,151.57885,Celine,4,P,1,,1,,NF,571,,1401,,,NA,6,2014-01,2014
29132,SN571GN6,18-01-14,D,6,6,3,3,Celine,NPY,-28.91865,151.5789,Trevor,4,P,1,,1,,NF,571,,1401,,,NA,6,2014-01,2014
29135,SN571GN6,18-01-14,D,6,6,3,3,Qantas,MPY,-28.91875,151.5791,Quokka,3,P,2,,1,,NF,571,,1401,,,NA,6,2014-01,2014
29136,SN571GN6,18-01-14,D,6,6,3,3,Daniela,NPY,-28.91875,151.5791,Quokka,5,P,2,,1,,NF,571,,1401,,,NA,6,2014-01,2014
29143,SN571GN9,18-01-14,E,9,2,2,0,Jacquei,YAF,-28.919317,151.5796667,Ansett,8,P,0,,1,,NF,571,,1401,,,NA,2,2014-01,2014
29144,SN572GN1,19-01-14,A,1,1,1,0,Stripes,MPY,NA,,,,,,,NA,,NF,572,,1401,,,NA,1,2014-01,2014
29146,SN572GN10,19-01-14,J,10,3,1,2,Alison,YAF,NA,,Gareth,2,P,1,,1,,NF,572,,1401,,,NA,3,2014-01,2014
29153,SN572GN13,19-01-14,J,13,4,4,0,Firefly,SPY,NA,,Therese,5,P,2,,1,,NF,572,,1401,,,NA,3,2014-01,2014
29154,SN572GN13,19-01-14,J,13,4,4,0,Therese,SF,NA,,Firefly,5,P,1,,1,,NF,572,,1401,,,NA,3,2014-01,2014
29155,SN572GN14,19-01-14,J,14,2,2,0,Goggles,NPY,NA,,Fiona,12,P,0,,1,,NF,572,,1401,,,NA,2,2014-01,2014
29156,SN572GN14,19-01-14,J,14,2,2,0,Fiona,SF,NA,,Goggles,12,P,0,,1,,NF,572,,1401,,,NA,2,2014-01,2014
29157,SN572GN15,19-01-14,K,15,1,1,0,Bubbles,SF,NA,,,,,,,NA,,NF,572,,1401,,,NA,1,2014-01,2014
29160,SN572GN17,19-01-14,I,17,2,2,0,Nina,SPY,NA,,,5,P,1,,1,,NF,572,,1401,,,NA,2,2014-01,2014
29162,SN572GN18,19-01-14,N,18,7,3,4,Granite,NPY,NA,,Tegan,3,P,1,,1,,NF,572,,1401,,,NA,7,2014-01,2014
29169,SN572GN19,19-01-14,H,19,2,2,0,Beans,SF,NA,,Emma,5,P,1,,1,,NF,572,,1401,,,NA,2,2014-01,2014
29170,SN572GN2,19-01-14,A,2,1,1,0,Sally,LPY,NA,,,,,,,NA,,NF,572,,1401,,,NA,1,2014-01,2014
29174,SN572GN3,19-01-14,F,3,4,3,1,Nacho,SF,NA,,Nibbler,5,P,1,,1,,NF,572,,1401,,,NA,3,2014-01,2014
29175,SN572GN3,19-01-14,F,3,4,3,1,Jacquei,YAF,NA,,Nibbler,5,,,,NA,,NF,572,,1401,,,NA,3,2014-01,2014
29176,SN572GN4,19-01-14,F,4,1,1,0,Cashew,SF,NA,,,,,,,NA,,NF,572,,1401,,,NA,1,2014-01,2014
29177,SN572GN5,19-01-14,F,5,4,2,2,Bene,NPY,NA,,Boomer,2,P,3,,1,,NF,572,,1401,,,NA,4,2014-01,2014
29179,SN572GN5,19-01-14,F,5,4,2,2,Blondie,SPY,NA,,Boomer,2,P,3,,1,,NF,572,,1401,,,NA,4,2014-01,2014
29180,SN572GN5,19-01-14,F,5,4,2,2,Hazel,NPY,NA,,Boomer,2,P,3,,1,,NF,572,,1401,,,NA,4,2014-01,2014
29181,SN572GN6,19-01-14,F,6,1,1,0,Ester,YAF,NA,,,,,,,NA,,NF,572,,1401,,,NA,1,2014-01,2014
29182,SN572GN7,19-01-14,B,7,6,5,1,Brie,NPY,NA,,Fetta,3,P,1,,1,,NF,572,,1401,,,NA,6,2014-01,2014
29184,SN572GN7,19-01-14,B,7,6,5,1,Naomi,NPY,NA,,Paulie,5,P,1,,1,,NF,572,,1401,,,NA,6,2014-01,2014
29186,SN572GN7,19-01-14,B,7,6,5,1,Longnose,SPY,NA,,Nancy,2,P,1,,1,,NF,572,,1401,,,NA,6,2014-01,2014
29187,SN572GN7,19-01-14,B,7,6,5,1,Nancy,SF,NA,,Longnose,2,P,1,,1,,NF,572,,1401,,,NA,6,2014-01,2014
29189,SN572GN8,19-01-14,B,8,6,5,1,Tim,Male,NA,,Darcy,3,C,1,,1,,NF,572,,1401,,,NA,6,2014-01,2014
29190,SN572GN8,19-01-14,B,8,6,5,1,Lauren,NPY,NA,,Darcy,5,P,1,,1,,NF,572,,1401,,,NA,6,2014-01,2014
29192,SN572GN8,19-01-14,B,8,6,5,1,Francis,NPY,NA,,Nylon,4,P,1,,1,,NF,572,,1401,,,NA,6,2014-01,2014
29193,SN572GN8,19-01-14,B,8,6,5,1,Nylon,SF,NA,,Francis,4,P,1,,1,,NF,572,,1401,,,NA,6,2014-01,2014
29195,SN573GN1,20-01-14,D,1,1,1,0,Hazel,NPY,-28.9198,151.5778167,Cashew,3,P,2,,1,,NF,573,,1401,,,NA,1,2014-01,2014
29197,SN573GN11,20-01-14,H,11,3,3,0,Cashew,SF,-28.919817,151.5762667,Hazel,2,P,1,,1,,NF,573,,1401,,,NA,3,2014-01,2014
29198,SN573GN11,20-01-14,H,11,3,3,0,Hazel,NPY,-28.919817,151.5762333,Cashew,3,P,2,,1,,NF,573,,1401,,,NA,3,2014-01,2014
29199,SN573GN2,20-01-14,D,2,3,2,1,Cashew,SF,-28.919833,151.5778333,Hazel,3,P,2,,1,,NF,573,,1401,,,NA,3,2014-01,2014
29201,SN573GN2,20-01-14,F,2,3,2,1,Zaza,NPY,-28.918167,151.5794667,Arnold,5,P,11,,1,,NF,573,,1401,,,NA,3,2014-01,2014
29205,SN573GN3,20-01-14,G,3,15,9,6,Amanda,SPY,-28.915667,151.5773667,Maude,3,P,2,,1,,NF,573,,1401,,,NA,14,2014-01,2014
29206,SN573GN3,20-01-14,G,3,15,9,6,Maude,SF,-28.915667,151.5773667,Amanda,3,P,2,,1,,NF,573,,1401,,,NA,14,2014-01,2014
29217,SN573GN4,20-01-14,G,4,13,9,4,Trevor,Male,-28.9159,151.57775,Matto,5,P,1,,2,,NF,573,,1401,,,NA,13,2014-01,2014
29219,SN573GN4,20-01-14,G,4,13,9,4,Sally,LPY,-28.915783,151.5777667,Lime,2,P,4,,1,,NF,573,,1401,,,NA,13,2014-01,2014
29221,SN573GN4,20-01-14,G,4,13,9,4,Goggles,NPY,-28.915667,151.5777833,Owen,4,P,3,,1,,NF,573,,1401,,,NA,13,2014-01,2014
29222,SN573GN4,20-01-14,G,4,13,9,4,Milo,NPY,-28.91555,151.5777833,Dion,4,P,1,,1,,NF,573,,1401,,,NA,13,2014-01,2014
29224,SN573GN4,20-01-14,G,4,13,9,4,Rudolph,Male,-28.91565,151.57785,Trevor,4,C,4,,1,,NF,573,,1401,,,NA,13,2014-01,2014
29226,SN573GN4,20-01-14,G,4,13,9,4,Nikki,YAF,-28.91575,151.57795,Nibbler,3,P,1,,1,,NF,573,,1401,,,NA,13,2014-01,2014
29227,SN573GN4,20-01-14,G,4,13,9,4,Candice,NPY,-28.915733,151.57795,Nikki,4,P,2,,1,,NF,573,,1401,,,NA,13,2014-01,2014
29231,SN573GN5,20-01-14,G,5,5,4,1,Abigail,NPY,-28.9161,151.5778333,Qantas,2,P,3,,1,,NF,573,,1401,,,NA,5,2014-01,2014
29232,SN573GN5,20-01-14,G,5,5,4,1,Qantas,SPY,-28.9161,151.5778167,Abigail,2,P,3,,1,,NF,573,,1401,,,NA,5,2014-01,2014
29235,SN573GN8,20-01-14,F,8,1,1,0,Nancy,SF,-28.91775,151.5768667,,,,,,NA,,NF,573,,1401,,,NA,1,2014-01,2014
29236,SN573GN9,20-01-14,B,9,14,11,3,Enid,MPY,-28.918033,151.5763167,Syrup,5,P,1,,1,,NF,573,,1401,,,NA,14,2014-01,2014
29237,SN573GN9,20-01-14,B,9,14,11,3,Syrup,NPY,-28.91805,151.5760167,Tim,5,P,1,,1,,NF,573,,1401,,,NA,14,2014-01,2014
29238,SN573GN9,20-01-14,B,9,14,11,3,Tim,Male,-28.91805,151.5760167,Syrup,5,P,1,,1,,NF,573,,1401,,,NA,14,2014-01,2014
29239,SN573GN9,20-01-14,B,9,14,11,3,Longnose,SPY,-28.9183,151.5761,Bubbles,3,P,2,,1,,NF,573,,1401,,,NA,14,2014-01,2014
29240,SN573GN9,20-01-14,B,9,14,11,3,Bubbles,NPY,-28.9183,151.5761,Bubbles,3,P,1,,1,,NF,573,,1401,,,NA,14,2014-01,2014
29241,SN573GN9,20-01-14,B,9,14,11,3,Michelle,NPY,-28.91835,151.5761333,Lottie,4,P,1,,1,,NF,573,,1401,,,NA,14,2014-01,2014
29244,SN573GN9,20-01-14,B,9,14,11,3,Francis,NPY,-28.9184,151.5761833,Enid,5,P,1,,1,,NF,573,,1401,,,NA,14,2014-01,2014
29245,SN573GN9,20-01-14,B,9,14,11,3,Twinkie,Male,-28.91845,151.5762833,Magic,3,P,3,,1,,NF,573,,1401,,,NA,14,2014-01,2014
29247,SN573GN9,20-01-14,B,9,14,11,3,Nylon,SF,-28.918517,151.5762833,Magic,2,C,3,,1,,NF,573,,1401,,,NA,14,2014-01,2014
29249,SN573GN9,20-01-14,B,9,14,11,3,Bene,NPY,-28.918833,151.5764333,Elijah,10,P,0,,1,,NF,573,,1401,,,NA,14,2014-01,2014
29250,SN574GN1,21-01-14,H,1,3,2,1,Naomi,NPY,-28.919883,151.5756,,5,P,1,,1,,NF,574,,1401,,,NA,16,2014-01,2014
29254,SN574GN1,22-01-14,C,1,10,7,3,Daniela,NPY,-28.9182,151.5801,Arnold,3,P,1,,1,,NF,574,,1401,,,NA,16,2014-01,2014
29256,SN574GN1,22-01-14,C,1,10,7,3,Celine,SPY,-28.918133,151.5799167,Abigail,2,C,3,,1,,NF,574,,1401,,,NA,16,2014-01,2014
29257,SN574GN1,21-01-14,A,1,3,1,2,Trevor,Male,-28.918917,151.5765,Horatio,2,P,1,,1,,NF,574,,1401,,,NA,16,2014-01,2014
29259,SN574GN1,22-01-14,C,1,10,7,3,Abigail,NPY,-28.918133,151.5799167,Celine,2,P,3,,1,,NF,574,,1401,,,NA,16,2014-01,2014
29262,SN574GN1,22-01-14,C,1,10,7,3,Qantas,SPY,-28.918133,151.5798667,Dot,2,P,2,,1,,NF,574,,1401,,,NA,16,2014-01,2014
29265,SN574GN1,22-01-14,C,1,10,7,3,Dot,NPY,-28.91815,151.5799667,Mindi,4,C,31,,1,,NF,574,,1401,,,NA,16,2014-01,2014
29267,SN574GN10,21-01-14,F,10,8,6,2,Celine,SPY,-28.917733,151.5791667,Daniela,3,P,1,,1,,NF,574,,1401,,,NA,23,2014-01,2014
29272,SN574GN10,21-01-14,H,10,4,4,0,Alison,YAF/SPY,-28.9198,151.5762,Mary,5,P,1,,1,,NF,574,,1401,,,NA,23,2014-01,2014
29273,SN574GN10,21-01-14,F,10,8,6,2,Jacquei,YAF,-28.9176,151.5789667,Simone,3,P,2,,1,,NF,574,,1401,,,NA,23,2014-01,2014
29274,SN574GN10,22-01-14,J,10,3,3,0,Bubbles,SF,-28.9164,151.5745333,Firefly,10,P,0,,1,,NF,574,,1401,,,NA,23,2014-01,2014
29275,SN574GN10,21-01-14,F,10,8,6,2,Zaza,NPY,-28.9176,151.5789667,Simone,3,C,4,,1,,NF,574,,1401,,,NA,23,2014-01,2014
29277,SN574GN10,21-01-14,F,10,8,6,2,Julia,SF,-28.9176,151.5789833,Zaza,3,C,4,,1,,NF,574,,1401,,,NA,23,2014-01,2014
29278,SN574GN10,21-01-14,F,10,8,6,2,Dash,NPY,-28.9177,151.57905,Jacquei,3,P,2,,1,,NF,574,,1401,,,NA,23,2014-01,2014
29279,SN574GN10,21-01-14,F,10,8,6,2,Daniela,NPY,-28.917733,151.5791667,Celine,3,P,2,,1,,NF,574,,1401,,,NA,23,2014-01,2014
29281,SN574GN10,22-01-14,F,10,8,7,1,Lauren,SPY,-28.917433,151.5762167,Cotton,4,P,1,,1,,NF,574,,1401,,,NA,23,2014-01,2014
29282,SN574GN10,22-01-14,F,10,8,7,1,Goggles,SPY,-28.91735,151.57635,Fiona,1,P,2,,1,,NF,574,,1401,,,NA,23,2014-01,2014
29283,SN574GN10,22-01-14,F,10,8,7,1,Fiona,SF,-28.91735,151.57635,Goggles,2,P,2,,1,,NF,574,,1401,,,NA,23,2014-01,2014
29285,SN574GN10,22-01-14,J,10,3,3,0,Firefly,YAF,-28.9164,151.5745667,Bubbles,10,P,0,,1,,NF,574,,1401,,,NA,23,2014-01,2014
29286,SN574GN10,22-01-14,F,10,8,7,1,Francis,SPY,-28.917283,151.5765,Shaniqua,3,P,1,,1,,NF,574,,1401,,,NA,23,2014-01,2014
29287,SN574GN10,22-01-14,F,10,8,7,1,Trevor,Male,-28.917333,151.5764,Fiona,2,P,2,,2,,NF,574,,1401,,,NA,23,2014-01,2014
29289,SN574GN11,22-01-14,F,11,1,1,0,Bene,NPY,-28.917233,151.5768333,,,,,,NA,,NF,574,,1401,,,NA,2,2014-01,2014
29291,SN574GN12,21-01-14,D,12,3,1,2,Trevor,Male,-28.918083,151.5794167,Qantas,8,P,0,,1,,NF,574,,1401,,,NA,12,2014-01,2014
29293,SN574GN12,22-01-14,J,12,6,5,1,Therese,SF,-28.9161,151.5740833,Nina,5,P,2,,1,,NF,574,,1401,,,NA,12,2014-01,2014
29294,SN574GN12,21-01-14,D,12,3,1,2,Qantas,SPY,-28.918083,151.5794167,Tony,2,P,2,,1,,NF,574,,1401,,,NA,12,2014-01,2014
29295,SN574GN12,22-01-14,J,12,6,5,1,Nina,SPY,-28.916117,151.5740667,Apanie,5,P,1,,1,,NF,574,,1401,,,NA,12,2014-01,2014
29299,SN574GN12,22-01-14,J,12,6,5,1,Sadie,NPY,-28.916083,151.5740667,Cotton,2,P,2,,1,,NF,574,,1401,,,NA,12,2014-01,2014
29300,SN574GN12,22-01-14,F,12,3,3,0,Nikki,YAF,-28.917333,151.5775,Nibbler,3,P,2,,1,,NF,574,,1401,,,NA,12,2014-01,2014
29302,SN574GN12,22-01-14,F,12,3,3,0,Nacho,SF,-28.917333,151.5775,Nibbler,3,P,2,,1,,NF,574,,1401,,,NA,12,2014-01,2014
29305,SN574GN13,21-01-14,C,13,2,1,1,Shaddow,YAF,-28.918533,151.5808,Sheldon,3,P,1,,1,,NF,574,,1401,,,NA,3,2014-01,2014
29306,SN574GN14,22-01-14,H,14,2,2,0,Nancy,SF,-28.919783,151.5763667,Stripes,4,P,1,,1,,NF,574,,1401,,,NA,7,2014-01,2014
29309,SN574GN14,22-01-14,G,14,5,5,0,Helen,SF,-28.915833,151.5779833,Lydia,3,P,1,,1,,NF,574,,1401,,,NA,7,2014-01,2014
29316,SN574GN16,22-01-14,M,16,4,3,1,Maude,SF,-28.916083,151.5786667,Yvonne,5,P,1,,1,,NF,574,,1401,,,NA,4,2014-01,2014
29318,SN574GN17,22-01-14,D,17,14,12,2,Sally,LPY,-28.9191,151.5793333,Robin,4,P,1,,1,,NF,574,,1401,,,NA,14,2014-01,2014
29322,SN574GN17,22-01-14,D,17,14,12,2,Daniela,NPY,-28.918883,151.5790167,Simone,2,P,2,,1,,NF,574,,1401,,,NA,14,2014-01,2014
29324,SN574GN17,22-01-14,D,17,14,12,2,Dot,NPY,-28.918883,151.5790167,Simone,2,P,3,,2,,NF,574,,1401,,,NA,14,2014-01,2014
29325,SN574GN17,22-01-14,D,17,14,12,2,Cashew,SF,-28.918883,151.5790167,Jamie,2,C,3,,1,,NF,574,,1401,,,NA,14,2014-01,2014
29327,SN574GN17,22-01-14,D,17,14,12,2,Hazel,NPY,-28.918967,151.5789333,Jamie,2,C,3,,1,,NF,574,,1401,,,NA,14,2014-01,2014
29329,SN574GN17,22-01-14,D,17,14,12,2,Ditto,SPY,-28.919017,151.5789167,Mindi,4,P,2,,1,,NF,574,,1401,,,NA,14,2014-01,2014
29330,SN574GN17,22-01-14,D,17,14,12,2,Jacquei,YAF,NA,,Ester,7,P,0,,1,,NF,574,,1401,,,NA,14,2014-01,2014
29331,SN574GN17,22-01-14,D,17,14,12,2,Ester,YAF,NA,,Zaza,2,C,2,,1,,NF,574,,1401,,,NA,14,2014-01,2014
29332,SN574GN18,22-01-14,D,18,3,2,1,Zaza,SPY,NA,,Ester,2,P,2,,1,,NF,574,,1401,,,NA,3,2014-01,2014
29334,SN574GN18,22-01-14,D,18,3,2,1,Amanda,MPY,NA,,Matto,5,P,0,,1,,NF,574,,1401,,,NA,3,2014-01,2014
29335,SN574GN2,21-01-14,I,2,1,1,0,Themeda,NPY,-28.91965,151.57395,,,,,,NA,,NF,574,,1401,,,NA,17,2014-01,2014
29337,SN574GN2,22-01-14,F,2,3,2,1,Helen,SF,-28.917567,151.5789,Lydia,5,P,2,,1,,NF,574,,1401,,,NA,17,2014-01,2014
29339,SN574GN2,22-01-14,H,2,9,8,1,Beans,SF,-28.9203,151.57595,Star,5,P,1,,1,,NF,574,,1401,,,NA,17,2014-01,2014
29341,SN574GN2,22-01-14,H,2,9,8,1,Blondie,NPY,-28.920083,151.5761333,Boomer,5,P,1,,1,,NF,574,,1401,,,NA,17,2014-01,2014
29342,SN574GN2,22-01-14,H,2,9,8,1,Stripes,MPY,-28.920367,151.57595,Nancy,5,P,1,,1,,NF,574,,1401,,,NA,17,2014-01,2014
29343,SN574GN2,22-01-14,H,2,9,8,1,Nancy,SF,-28.920283,151.5762167,Ugly,5,P,1,,1,,NF,574,,1401,,,NA,17,2014-01,2014
29344,SN574GN2,22-01-14,h,2,9,8,1,Star,SPY,-28.9203,151.57595,Beans,5,P,2,,1,,NF,574,,1401,,,NA,17,2014-01,2014
29345,SN574GN2,22-01-14,H,2,9,8,1,Candice,YAF,-28.920017,151.5754667,Star,5,P,1,,1,,NF,574,,1401,,,NA,17,2014-01,2014
29346,SN574GN2,21-01-14,B,2,12,9,3,Sally,LPY,-28.918283,151.5758,Darcy,10,P,0,,1,,NF,574,,1401,,,NA,17,2014-01,2014
29347,SN574GN2,21-01-14,A,2,12,9,3,Bubbles,NPY,-28.9183,151.5757667,Margret,2,P,2,,1,,NF,574,,1401,,,NA,17,2014-01,2014
29354,SN574GN3,21-01-14,B,3,12,9,3,Tim,Male,-28.918083,151.5758167,Nancy,4,P,3,,1,,NF,574,,1401,,,NA,10,2014-01,2014
29357,SN574GN3,21-01-14,B,3,12,9,3,Naomi,NPY,-28.918083,151.5758,Cotton,5,P,1,,1,,NF,574,,1401,,,NA,10,2014-01,2014
29359,SN574GN3,21-01-14,B,3,12,9,3,Nancy,SF,-28.9181,151.5758,Peto,4,P,1,,1,,NF,574,,1401,,,NA,10,2014-01,2014
29362,SN574GN4,21-01-14,J,4,12,8,4,Opal,NPY,-28.917917,151.5752,Nylon,2,P,2,,1,,NF,574,,1401,,,NA,18,2014-01,2014
29368,SN574GN4,21-01-14,J,4,12,8,4,Twinkie,Male,-28.917733,151.5756167,Gareth,8,P,0,,1,,NF,574,,1401,,,NA,18,2014-01,2014
29375,SN574GN4,21-01-14,J,4,12,8,4,Nylon,SF,-28.917917,151.5752,Nikita,2,P,2,,1,,NF,574,,1401,,,NA,18,2014-01,2014
29376,SN574GN4,22-01-14,G,4,4,3,1,Nikki,YAF,-28.915233,151.57765,Tony,5,P,1,,3,,NF,574,,1401,,,NA,18,2014-01,2014
29379,SN574GN4,21-01-14,O,4,1,1,0,Star,SPY,-28.921733,151.57395,,,,,,NA,,NF,574,,1401,,,NA,18,2014-01,2014
29385,SN574GN5,21-01-14,K,5,1,1,0,Brie,NPY,-28.9176,151.5730833,,,,,,NA,,NF,574,,1401,,,NA,6,2014-01,2014
29386,SN574GN6,22-01-14,F,6,1,0,1,Trevor,Male,-28.917133,151.5778833,,,,,,NA,,NF,574,,1401,,,NA,10,2014-01,2014
29390,SN574GN6,22-01-14,J,6,7,7,0,Firefly,YAF,-28.917983,151.5741667,Gemma,5,P,1,,1,,NF,574,,1401,,,NA,10,2014-01,2014
29396,SN574GN7,22-01-14,B,7,2,2,0,Stripes,MPY,-28.91795,151.5763333,,,,,,NA,,NF,574,,1401,,,NA,7,2014-01,2014
29397,SN574GN7,22-01-14,F,7,2,2,0,Amanda,MPY,-28.917367,151.5775,,,,,,NA,,NF,574,,1401,,,NA,7,2014-01,2014
29398,SN574GN7,22-01-14,J,7,3,0,3,Twinkie,Male,-28.916983,151.57615,Diego,5,P,1,,1,,NF,574,,1401,,,NA,7,2014-01,2014
29400,SN574GN7,21-01-14,O,7,1,1,0,Indi,NPY,-28.9206,151.5736167,,,,,,NA,,NF,574,,1401,,,NA,7,2014-01,2014
29403,SN574GN8,22-01-14,B,8,4,3,1,Star,SPY,-28.918217,151.5761667,Naomi,4,P,1,,1,,NF,574,,1401,,,NA,8,2014-01,2014
29405,SN574GN8,22-01-14,B,8,4,3,1,Naomi,NPY,-28.918217,151.57615,Star,5,P,1,,1,,NF,574,,1401,,,NA,8,2014-01,2014
29406,SN574GN8,21-01-14,J,8,1,1,0,Bubbles,SF,-28.916017,151.5745167,Cotton,4,P,3,,1,,NF,574,,1401,,,NA,8,2014-01,2014
29409,SN574GN8,22-01-14,B,8,4,3,1,Tim,Male,-28.9181,151.5761667,Naomi,5,P,1,,1,,NF,574,,1401,,,NA,8,2014-01,2014
29412,SN574GN9,21-01-14,J,9,22,14,8,Nina,SPY,-28.915617,151.5740833,Fiona,13,P,0,,1,,NF,574,,1401,,,NA,25,2014-01,2014
29413,SN574GN9,21-01-14,J,9,22,14,8,Fiona,SF,-28.915367,151.57405,Horatio,4,P,1,,1,,NF,574,,1401,,,NA,25,2014-01,2014
29416,SN574GN9,21-01-14,J,9,22,14,8,Opal,SPY,-28.915967,151.5745167,Pickles,2,P,3,,1,,NF,574,,1401,,,NA,25,2014-01,2014
29420,SN574GN9,21-01-14,J,9,22,14,8,Twinkie,Male,-28.915933,151.5748667,Tilly,2,P,2,,1,,NF,574,,1401,,,NA,25,2014-01,2014
29422,SN574GN9,21-01-14,H,9,1,0,1,Chips,Male,-28.919917,151.57565,,,,,,NA,,NF,574,,1401,,,NA,25,2014-01,2014
29424,SN574GN9,21-01-14,J,9,22,14,8,Michelle,NPY,-28.915917,151.5740833,Stuart,4,P,1,,1,,NF,574,,1401,,,NA,25,2014-01,2014
29426,SN574GN9,22-01-14,J,9,1,0,1,Chips,Male,-28.9172,151.5760833,,,,,,NA,,NF,574,,1401,,,NA,25,2014-01,2014
29427,SN574GN9,21-01-14,J,9,22,14,8,Nylon,SF,-28.915967,151.5745167,Cotton,1,C,51,,1,,NF,574,,1401,,,NA,25,2014-01,2014
29428,SN574GN9,21-01-14,J,9,22,14,8,Tim,Male,-28.9159,151.5745167,Firefly,2,P,4,,1,,NF,574,,1401,,,NA,25,2014-01,2014
29430,SN574GN9,21-01-14,J,9,22,14,8,Firefly,NPY,-28.9159,151.5745,Tim,4,P,4,,1,,NF,574,,1401,,,NA,25,2014-01,2014
29436,SN575GN1,23-01-14,A,1,1,1,0,Longnose,SPY,-28.9192,151.5767333,,,,,,NA,,NF,575,,1401,,,NA,20,2014-01,2014
29437,SN575GN1,23-01-14,A,1,19,17,2,Lauren,NPY,-28.918,151.5773,Kiwi,3,P,2,,1,,NF,575,,1401,,,NA,20,2014-01,2014
29438,SN575GN1,23-01-14,A,1,19,17,2,Sally,YAF,-28.918783,151.5769667,Star,5,P,1,,1,,NF,575,,1401,,,NA,20,2014-01,2014
29439,SN575GN1,23-01-14,A,1,19,17,2,Star,SPY,-28.918767,151.5769833,Sally,5,P,1,,1,,NF,575,,1401,,,NA,20,2014-01,2014
29440,SN575GN1,23-01-14,A,1,19,17,2,Maude,SF,-28.918583,151.5769167,Mary,5,P,2,,1,,NF,575,,1401,,,NA,20,2014-01,2014
29442,SN575GN1,23-01-14,A,1,19,17,2,Nancy,SF,-28.9184,151.5769167,Blondie,4,C,3,,1,,NF,575,,1401,,,NA,20,2014-01,2014
29443,SN575GN1,23-01-14,A,1,19,17,2,Blondie,SPY,-28.9184,151.5769167,Nikki,5,P,1,,1,,NF,575,,1401,,,NA,20,2014-01,2014
29444,SN575GN1,23-01-14,A,1,19,17,2,Nikki,YAF,-28.9184,151.5769167,Blondie,5,P,1,,1,,NF,575,,1401,,,NA,20,2014-01,2014
29445,SN575GN1,23-01-14,A,1,19,17,2,Stripes,MPY,-28.918217,151.5771833,Blondie,3,P,3,,1,,NF,575,,1401,,,NA,20,2014-01,2014
29447,SN575GN1,23-01-14,A,1,19,17,2,Nylon,SF,-28.918167,151.5773333,Odette,2,P,1,,1,,NF,575,,1401,,,NA,20,2014-01,2014
29448,SN575GN1,23-01-14,A,1,19,17,2,Julia,SF,-28.918,151.5773,Blondie,5,P,1,,1,,NF,575,,1401,,,NA,20,2014-01,2014
29453,SN575GN1,23-01-14,A,1,19,17,2,Naomi,SPY,-28.917917,151.57725,Lime,3,P,2,,1,,NF,575,,1401,,,NA,20,2014-01,2014
29454,SN575GN1,23-01-14,A,1,19,17,2,Bene,NPY,-28.917633,151.5771667,Stripes,2,P,2,,1,,NF,575,,1401,,,NA,20,2014-01,2014
29456,SN575GN10,23-01-14,d,10,4,4,0,Daniela,NPY,-28.91895,151.5745667,Helen,10,P,0,,1,,NF,575,,1401,,,NA,4,2014-01,2014
29458,SN575GN10,23-01-14,D,10,4,4,0,Helen,SF,-28.91895,151.5788333,Lydia,5,P,1,,1,,NF,575,,1401,,,NA,4,2014-01,2014
29461,SN575GN11,23-01-14,D,11,2,2,0,Amanda,MPY,-28.91915,151.5784167,Daisy,10,P,0,,1,,NF,575,,1401,,,NA,3,2014-01,2014
29462,SN575GN11,23-01-14,F,11,1,1,0,Hazel,SPY,-28.917617,151.5783667,Cashew,5,P,1,,1,,NF,575,,1401,,,NA,3,2014-01,2014
29463,SN575GN12,23-01-14,D,12,5,4,1,Ester,YAF,-28.919233,151.57795,Trevor,6,P,0,,1,,NF,575,,1401,,,NA,8,2014-01,2014
