"","Ecoli.cutoff","Host.cutoff","index","Coef.Parameter","Coef.Estimate","Coef.Year.2015.Parameter","Coef.Year.2015.Estimate","Coef.betweeness.Parameter","Coef.betweeness.Estimate","Coef.betweeness.Year.2015.Parameter","Coef.betweeness.Year.2015.Estimate","Coef.eigencent.Parameter","Coef.eigencent.Estimate","Coef.eigencent.Year.2015.Parameter","Coef.eigencent.Year.2015.Estimate","Coef.degree.Year.2015.Parameter","Coef.degree.Year.2015.Estimate"
"234","0.94",0.112121212121212,"HWI","Ecoli.degree",1.94744496478691,"Year.2015",-2.18870147978865,"Ecoli.betweenness",158.695658873697,"Ecoli.betweenness*Year.2015",-158.248197621138,"Ecoli.evcent",0.0110695146938486,"Year.2015",-0.013204414931783,"Ecoli.degree*Year.2015",-1.91287966818889
"235","0.9",0.0257575757575758,"SRI","Ecoli.degree",1.36479346490246,"Year.2015",3.28092667385889,"Ecoli.betweenness",7.79940829311684,"Ecoli.betweenness*Year.2015",-5.11111902967258,"Ecoli.evcent",0.0118874067533364,"Year.2015",-0.0282724909332808,"Ecoli.degree*Year.2015",-1.83971600183119
"236","0.94",0.0196969696969697,"HWI","Ecoli.degree",1.45304774417463,"Year.2015",11.5781644402032,"Ecoli.betweenness",50.0126144928208,"Ecoli.betweenness*Year.2015",-45.8564440074269,"Ecoli.evcent",0.0126610786433078,"Year.2015",-0.0128488941381621,"Ecoli.degree*Year.2015",-0.974766438333066
"237","0.9",0.122727272727273,"HWI","Ecoli.degree",1.45929673427292,"Year.2015",-2.40643202504555,"Ecoli.betweenness",10.9183628276218,"Ecoli.betweenness*Year.2015",-11.6664925417615,"Ecoli.evcent",0.0116288387479395,"Year.2015",-0.0164028758101971,"Ecoli.degree*Year.2015",-1.6443122321388
"238","0.9",0.0287878787878788,"SRI","Ecoli.degree",1.55479952586664,"Year.2015",1.40703760495603,"Ecoli.betweenness",7.86236814384962,"Ecoli.betweenness*Year.2015",-5.30886931184913,"Ecoli.evcent",0.0121029197567828,"Year.2015",-0.034196350332109,"Ecoli.degree*Year.2015",-1.96049326103015
"239","0.9",0.0772727272727273,"HWI","Ecoli.degree",0.985347658791136,"Year.2015",0.283365320807272,"Ecoli.betweenness",20.2888106280907,"Ecoli.betweenness*Year.2015",-22.5734207075035,"Ecoli.evcent",0.00912446062588606,"Year.2015",-0.0371787951207915,"Ecoli.degree*Year.2015",-1.50832087633427
"240","0.94",0.0909090909090909,"SRI","Ecoli.degree",1.16441403397675,"Year.2015",-2.19369968007201,"Ecoli.betweenness",10.3581490575477,"Ecoli.betweenness*Year.2015",-10.1902775922617,"Ecoli.evcent",0.0172442611426422,"Year.2015",-0.0601733414028526,"Ecoli.degree*Year.2015",-1.09383895608532
"241","0.94",0.0166666666666667,"HWI","Ecoli.degree",1.80127703143437,"Year.2015",11.6073222148295,"Ecoli.betweenness",51.0194091033003,"Ecoli.betweenness*Year.2015",-46.8019993247487,"Ecoli.evcent",0.0129881244984712,"Year.2015",-0.01443570962941,"Ecoli.degree*Year.2015",-0.982338891928861
"242","0.94",0.00303030303030303,"HWI","Ecoli.degree",-2.25025326792355,"Year.2015",14.9400036286713,"Ecoli.betweenness",25.0721197249469,"Ecoli.betweenness*Year.2015",-20.6582024716637,"Ecoli.evcent",0.012538847637505,"Year.2015",-0.0160962516310036,"Ecoli.degree*Year.2015",3.65328396348863
"243","0.9",0.121212121212121,"SRI","Ecoli.degree",1.36889914585532,"Year.2015",-1.58413776982735,"Ecoli.betweenness",2.39785825933036,"Ecoli.betweenness*Year.2015",-2.31557098862072,"Ecoli.evcent",0.0476424538117556,"Year.2015",-0.0593966678869389,"Ecoli.degree*Year.2015",-1.37251655823609
"244","0.94",0.137878787878788,"HWI","Ecoli.degree",0.883660628018241,"Year.2015",-2.02677482982886,"Ecoli.betweenness",13.2107647955337,"Ecoli.betweenness*Year.2015",-13.154888515234,"Ecoli.evcent",0.0113082530235484,"Year.2015",-0.0016907626150477,"Ecoli.degree*Year.2015",-0.782301781126291
"245","0.9",0.00757575757575758,"SRI","Ecoli.degree",-0.643904857818236,"Year.2015",13.7252466101578,"Ecoli.betweenness",3.83629238757073,"Ecoli.betweenness*Year.2015",-3.0230421086187,"Ecoli.evcent",0.0147013714467471,"Year.2015",-0.0195260592087095,"Ecoli.degree*Year.2015",0.610471995158045
"246","0.9",0.124242424242424,"SRI","Ecoli.degree",1.30093026727464,"Year.2015",-1.40877224045178,"Ecoli.betweenness",1.98406484548847,"Ecoli.betweenness*Year.2015",-1.90177757477884,"Ecoli.evcent",0.0492735223805146,"Year.2015",-0.0574623165008504,"Ecoli.degree*Year.2015",-1.30325795372586
"247","0.9",0.0651515151515152,"SRI","Ecoli.degree",1.45929673427292,"Year.2015",-2.40643202504555,"Ecoli.betweenness",6.12840999181268,"Ecoli.betweenness*Year.2015",-6.51216299950676,"Ecoli.evcent",0.0124714057327521,"Year.2015",-0.0145607905053622,"Ecoli.degree*Year.2015",-1.6443122321388
"248","0.9",0.0606060606060606,"SRI","Ecoli.degree",1.442314670159,"Year.2015",-2.30659285749335,"Ecoli.betweenness",13.1510078915771,"Ecoli.betweenness*Year.2015",-13.7952192047166,"Ecoli.evcent",0.0122394803740281,"Year.2015",-0.016657876588149,"Ecoli.degree*Year.2015",-1.63444269414171
"249","0.94",0.0924242424242424,"SRI","Ecoli.degree",1.16441403397675,"Year.2015",-2.19369968007201,"Ecoli.betweenness",10.3581490575477,"Ecoli.betweenness*Year.2015",-10.1902775922617,"Ecoli.evcent",0.0172442611426422,"Year.2015",-0.0601733414028526,"Ecoli.degree*Year.2015",-1.09383895608532
"250","0.94",0.0166666666666667,"HWI","Ecoli.degree",1.80127703143437,"Year.2015",11.6073222148295,"Ecoli.betweenness",51.0194091033003,"Ecoli.betweenness*Year.2015",-46.8019993247487,"Ecoli.evcent",0.0129881244984712,"Year.2015",-0.01443570962941,"Ecoli.degree*Year.2015",-0.982338891928861
"251","0.9",0.0863636363636364,"SRI","Ecoli.degree",1.2799535037327,"Year.2015",-2.44993193436402,"Ecoli.betweenness",2.8571636800874,"Ecoli.betweenness*Year.2015",-2.70345347565748,"Ecoli.evcent",0.0416372768493362,"Year.2015",-0.0586878888122504,"Ecoli.degree*Year.2015",-1.36766448885158
"252","0.94",0.140909090909091,"SRI","Ecoli.degree",0.543608789909926,"Year.2015",-0.529521282069614,"Ecoli.betweenness",9.53158705448617,"Ecoli.betweenness*Year.2015",-9.53066934985866,"Ecoli.evcent",0.0365102481127124,"Year.2015",-0.0458040760272572,"Ecoli.degree*Year.2015",-0.590000162670252
"253","0.9",0.107575757575758,"HWI","Ecoli.degree",1.32320189331951,"Year.2015",-1.95747847275503,"Ecoli.betweenness",24.4659938294502,"Ecoli.betweenness*Year.2015",-25.2672436665085,"Ecoli.evcent",0.00896403001202748,"Year.2015",-0.0196498879834541,"Ecoli.degree*Year.2015",-1.49286766978071
"254","0.9",0.0560606060606061,"SRI","Ecoli.degree",1.41723394120631,"Year.2015",-1.86502130804119,"Ecoli.betweenness",13.6416358070303,"Ecoli.betweenness*Year.2015",-13.538402075338,"Ecoli.evcent",0.0103349822951985,"Year.2015",-0.0179286598254071,"Ecoli.degree*Year.2015",-1.54864666475615
"255","0.9",0.0287878787878788,"HWI","Ecoli.degree",0.857927691769114,"Year.2015",9.67270952641431,"Ecoli.betweenness",9.13496149618625,"Ecoli.betweenness*Year.2015",-6.22198426174933,"Ecoli.evcent",0.0121453529282685,"Year.2015",-0.0235041205910988,"Ecoli.degree*Year.2015",-1.09492716423052
"256","0.9",0.113636363636364,"SRI","Ecoli.degree",1.40110728834789,"Year.2015",-1.36620856175567,"Ecoli.betweenness",2.3446278456794,"Ecoli.betweenness*Year.2015",-2.20712687229117,"Ecoli.evcent",0.0476424538117556,"Year.2015",-0.0593966678869389,"Ecoli.degree*Year.2015",-1.43450130285658
"257","0.9",0.0318181818181818,"HWI","Ecoli.degree",1.28445612489119,"Year.2015",8.91316809433927,"Ecoli.betweenness",9.95524865018041,"Ecoli.betweenness*Year.2015",-7.31277140638025,"Ecoli.evcent",0.0117113024965348,"Year.2015",-0.023210299700482,"Ecoli.degree*Year.2015",-1.83072277366249
"258","0.9",0.121212121212121,"SRI","Ecoli.degree",1.36889914585532,"Year.2015",-1.58413776982735,"Ecoli.betweenness",2.39785825933036,"Ecoli.betweenness*Year.2015",-2.31557098862072,"Ecoli.evcent",0.0476424538117556,"Year.2015",-0.0593966678869389,"Ecoli.degree*Year.2015",-1.37251655823609
"259","0.9",0.053030303030303,"HWI","Ecoli.degree",1.32320609548545,"Year.2015",2.80273023471628,"Ecoli.betweenness",15.4995525815855,"Ecoli.betweenness*Year.2015",-10.6593885877337,"Ecoli.evcent",0.00994727180898019,"Year.2015",-0.0353572470289056,"Ecoli.degree*Year.2015",-1.75634484081008
"260","0.9",0.0787878787878788,"SRI","Ecoli.degree",1.58305072729678,"Year.2015",-2.23027495582854,"Ecoli.betweenness",2.52193171323381,"Ecoli.betweenness*Year.2015",-2.39785272948148,"Ecoli.evcent",0.0244129983831557,"Year.2015",-0.00891306321098109,"Ecoli.degree*Year.2015",-1.67957262087209
"261","0.9",0.0984848484848485,"SRI","Ecoli.degree",1.3402899793698,"Year.2015",-2.04468777676294,"Ecoli.betweenness",1.94430788869885,"Ecoli.betweenness*Year.2015",-1.84348887879124,"Ecoli.evcent",0.0437064933752023,"Year.2015",-0.0566270424734965,"Ecoli.degree*Year.2015",-1.42900318157811
"262","0.94",0.0393939393939394,"HWI","Ecoli.degree",3.25666774154408,"Year.2015",5.66037396437962,"Ecoli.betweenness",69.2685826295029,"Ecoli.betweenness*Year.2015",-62.642018159678,"Ecoli.evcent",0.0131875052112321,"Year.2015",-0.0161918230053332,"Ecoli.degree*Year.2015",-3.45482281047396
"263","0.94",0.15,"SRI","Ecoli.degree",0.2998406327608,"Year.2015",-0.218453731927449,"Ecoli.betweenness",1.83838370880031,"Ecoli.betweenness*Year.2015",-1.8374660041728,"Ecoli.evcent",0.0408799709175184,"Year.2015",-0.0339077938500473,"Ecoli.degree*Year.2015",-0.362662899434241
"264","0.94",0.0803030303030303,"HWI","Ecoli.degree",3.14167706319145,"Year.2015",-1.03542763451532,"Ecoli.betweenness",174.432720444047,"Ecoli.betweenness*Year.2015",-165.747140079234,"Ecoli.evcent",0.0110534717419584,"Year.2015",-0.0294593656648959,"Ecoli.degree*Year.2015",-3.30545691438415
"265","0.94",0.0803030303030303,"SRI","Ecoli.degree",1.00019569820262,"Year.2015",-1.93274837762504,"Ecoli.betweenness",7.67434573887026,"Ecoli.betweenness*Year.2015",-7.62566007808481,"Ecoli.evcent",0.0212955687016113,"Year.2015",-0.00189665707661957,"Ecoli.degree*Year.2015",-1.01757772359643
"266","0.94",0.133333333333333,"HWI","Ecoli.degree",1.18666531727852,"Year.2015",-2.15900975146022,"Ecoli.betweenness",18.9866519740458,"Ecoli.betweenness*Year.2015",-18.9666976127435,"Ecoli.evcent",0.0128488871592206,"Year.2015",-0.00141233186474672,"Ecoli.degree*Year.2015",-1.08126941432175
"267","0.9",0.0363636363636364,"HWI","Ecoli.degree",0.970273832580506,"Year.2015",7.214008123171,"Ecoli.betweenness",10.291329441736,"Ecoli.betweenness*Year.2015",-7.48730207242061,"Ecoli.evcent",0.0112681501681241,"Year.2015",-0.0271144238212904,"Ecoli.degree*Year.2015",-1.65567370657928
"268","0.94",0.143939393939394,"SRI","Ecoli.degree",0.543608789909926,"Year.2015",-0.529521282069614,"Ecoli.betweenness",9.53158705448617,"Ecoli.betweenness*Year.2015",-9.53066934985866,"Ecoli.evcent",0.0365102481127124,"Year.2015",-0.0458040760272572,"Ecoli.degree*Year.2015",-0.590000162670252
"269","0.9",0.0272727272727273,"HWI","Ecoli.degree",0.24998618944064,"Year.2015",10.3294879187776,"Ecoli.betweenness",8.52254286998011,"Ecoli.betweenness*Year.2015",-5.65586509349503,"Ecoli.evcent",0.0120186108262557,"Year.2015",-0.0237745100461631,"Ecoli.degree*Year.2015",-0.37843868969847
"270","0.94",0.0803030303030303,"HWI","Ecoli.degree",3.14167706319145,"Year.2015",-1.03542763451532,"Ecoli.betweenness",174.432720444047,"Ecoli.betweenness*Year.2015",-165.747140079234,"Ecoli.evcent",0.0110534717419584,"Year.2015",-0.0294593656648959,"Ecoli.degree*Year.2015",-3.30545691438415
"271","0.94",0.0409090909090909,"HWI","Ecoli.degree",3.67168046664275,"Year.2015",4.8112224719511,"Ecoli.betweenness",74.1356718533516,"Ecoli.betweenness*Year.2015",-67.4038287005751,"Ecoli.evcent",0.0132681234118987,"Year.2015",-0.0188435804017621,"Ecoli.degree*Year.2015",-3.74080415082313
"272","0.9",0.139393939393939,"HWI","Ecoli.degree",1.38934673872595,"Year.2015",-2.05049724163658,"Ecoli.betweenness",4.13404652994438,"Ecoli.betweenness*Year.2015",-4.01912586685722,"Ecoli.evcent",0.0145217947064005,"Year.2015",-0.00405346308340467,"Ecoli.degree*Year.2015",-1.47976446834204
"273","0.94",0.0378787878787879,"SRI","Ecoli.degree",3.30057005273786,"Year.2015",-0.612182934479553,"Ecoli.betweenness",87.3626377009617,"Ecoli.betweenness*Year.2015",-84.4789749614301,"Ecoli.evcent",0.0130245691271959,"Year.2015",-0.0282519422816506,"Ecoli.degree*Year.2015",-3.50109624867035
"274","0.94",0.0575757575757576,"SRI","Ecoli.degree",1.83493481971009,"Year.2015",-1.94682234252315,"Ecoli.betweenness",71.061756917948,"Ecoli.betweenness*Year.2015",-71.7397062917738,"Ecoli.evcent",0.010944021367935,"Year.2015",-0.0100110152726632,"Ecoli.degree*Year.2015",-1.73372541649392
"275","0.9",0.0818181818181818,"HWI","Ecoli.degree",1.07895696428162,"Year.2015",-0.545895952509185,"Ecoli.betweenness",25.4560649932752,"Ecoli.betweenness*Year.2015",-30.5865076153145,"Ecoli.evcent",0.00897447390499086,"Year.2015",-0.0382559545691832,"Ecoli.degree*Year.2015",-1.4723919261804
"276","0.94",0.0439393939393939,"SRI","Ecoli.degree",2.64221857388459,"Year.2015",-1.18521083552979,"Ecoli.betweenness",110.079583683785,"Ecoli.betweenness*Year.2015",-106.119101308384,"Ecoli.evcent",0.0127597148347601,"Year.2015",-0.0233083871240114,"Ecoli.degree*Year.2015",-2.63910896814238
"277","0.9",0.134848484848485,"SRI","Ecoli.degree",1.23915872427081,"Year.2015",-1.1514886492288,"Ecoli.betweenness",1.92100335569815,"Ecoli.betweenness*Year.2015",-1.88137411382348,"Ecoli.evcent",0.0490249175079544,"Year.2015",-0.0541674979050906,"Ecoli.degree*Year.2015",-1.2665065869333
"278","0.94",0.0242424242424242,"HWI","Ecoli.degree",1.47407044964098,"Year.2015",10.8025506344429,"Ecoli.betweenness",57.18742383381,"Ecoli.betweenness*Year.2015",-52.7606575947587,"Ecoli.evcent",0.0122844673859378,"Year.2015",-0.0118683322683527,"Ecoli.degree*Year.2015",-1.05123904402287
"279","0.9",0.15,"HWI","Ecoli.degree",1.59593612985035,"Year.2015",-2.20981934510364,"Ecoli.betweenness",4.47076255090159,"Ecoli.betweenness*Year.2015",-4.20190617882616,"Ecoli.evcent",0.0255830728877187,"Year.2015",-0.00619874739277152,"Ecoli.degree*Year.2015",-1.64581069615463
"280","0.94",0.0939393939393939,"HWI","Ecoli.degree",2.37293487357865,"Year.2015",-1.80326244953059,"Ecoli.betweenness",185.021310525727,"Ecoli.betweenness*Year.2015",-180.804855045218,"Ecoli.evcent",0.00984729341106971,"Year.2015",-0.0250344009475124,"Ecoli.degree*Year.2015",-2.27801448400255
"281","0.9",0.0818181818181818,"SRI","Ecoli.degree",1.60575927243696,"Year.2015",-2.20833611433001,"Ecoli.betweenness",2.64605021834487,"Ecoli.betweenness*Year.2015",-2.47241476141016,"Ecoli.evcent",0.0255679559532098,"Year.2015",-0.0050386410007171,"Ecoli.degree*Year.2015",-1.63462156900281
"282","0.94",0.0984848484848485,"HWI","Ecoli.degree",2.28357843839379,"Year.2015",-1.91098420437376,"Ecoli.betweenness",233.302738507902,"Ecoli.betweenness*Year.2015",-232.228889303436,"Ecoli.evcent",0.0100214613878972,"Year.2015",-0.0234301159885218,"Ecoli.degree*Year.2015",-2.27571455669986
"283","0.9",0.0545454545454545,"SRI","Ecoli.degree",1.10712936577257,"Year.2015",-1.71372586483164,"Ecoli.betweenness",13.6333080631207,"Ecoli.betweenness*Year.2015",-13.591547322961,"Ecoli.evcent",0.0100699164936877,"Year.2015",-0.0210213842161091,"Ecoli.degree*Year.2015",-1.26708638927108
"284","0.94",0.046969696969697,"HWI","Ecoli.degree",3.74041745732771,"Year.2015",3.01752596480766,"Ecoli.betweenness",71.9070156905652,"Ecoli.betweenness*Year.2015",-62.2996223844754,"Ecoli.evcent",0.0133981760507201,"Year.2015",-0.02303076426814,"Ecoli.degree*Year.2015",-3.69369978703201
"285","0.94",0.0227272727272727,"SRI","Ecoli.degree",3.99042716460231,"Year.2015",3.53509365255362,"Ecoli.betweenness",35.9862725588922,"Ecoli.betweenness*Year.2015",-31.4525263490438,"Ecoli.evcent",0.015264228785753,"Year.2015",-0.0163969988272658,"Ecoli.degree*Year.2015",-4.00458803953059
"286","0.9",0.0484848484848485,"SRI","Ecoli.degree",0.961266103338293,"Year.2015",-0.850976084773192,"Ecoli.betweenness",16.2914169275207,"Ecoli.betweenness*Year.2015",-17.6402138385116,"Ecoli.evcent",0.0110233064278332,"Year.2015",-0.029346587192637,"Ecoli.degree*Year.2015",-1.25657878414922
"287","0.94",0.00303030303030303,"SRI","Ecoli.degree",-2.25025326792355,"Year.2015",14.9400036286713,"Ecoli.betweenness",14.6197975238652,"Ecoli.betweenness*Year.2015",-12.3222355627369,"Ecoli.evcent",0.014286542485405,"Year.2015",-0.0109798625434916,"Ecoli.degree*Year.2015",3.65328396348863
"288","0.94",0.0515151515151515,"HWI","Ecoli.degree",3.99928402947205,"Year.2015",1.91231918570882,"Ecoli.betweenness",88.9041543550658,"Ecoli.betweenness*Year.2015",-76.6165422240564,"Ecoli.evcent",0.0127672113295043,"Year.2015",-0.0257396766513833,"Ecoli.degree*Year.2015",-3.87006196120854
"289","0.9",0.131818181818182,"SRI","Ecoli.degree",1.23915872427081,"Year.2015",-1.1514886492288,"Ecoli.betweenness",1.92100335569815,"Ecoli.betweenness*Year.2015",-1.88137411382348,"Ecoli.evcent",0.0490249175079544,"Year.2015",-0.0541674979050906,"Ecoli.degree*Year.2015",-1.2665065869333
"290","0.94",0.0287878787878788,"SRI","Ecoli.degree",4.41644895338096,"Year.2015",0.175566209625018,"Ecoli.betweenness",51.3248401997541,"Ecoli.betweenness*Year.2015",-43.7648212250787,"Ecoli.evcent",0.0150694849954922,"Year.2015",-0.0274646577139852,"Ecoli.degree*Year.2015",-4.1532641948588
"291","0.94",0.0272727272727273,"SRI","Ecoli.degree",4.11155364227954,"Year.2015",1.69026670406156,"Ecoli.betweenness",50.7678123561028,"Ecoli.betweenness*Year.2015",-44.2754725700213,"Ecoli.evcent",0.0147079328484227,"Year.2015",-0.0218284727039605,"Ecoli.degree*Year.2015",-3.9406640368114
"292","0.94",0.0515151515151515,"SRI","Ecoli.degree",2.34997685050563,"Year.2015",-1.89722237210412,"Ecoli.betweenness",116.500274108481,"Ecoli.betweenness*Year.2015",-115.46671169871,"Ecoli.evcent",0.0117556690058875,"Year.2015",-0.0204927705262214,"Ecoli.degree*Year.2015",-2.32648205946224
"293","0.9",0.137878787878788,"SRI","Ecoli.degree",0.93815875245937,"Year.2015",-0.78530577932597,"Ecoli.betweenness",1.26637458200266,"Ecoli.betweenness*Year.2015",-1.22674534012799,"Ecoli.evcent",0.0392367448363799,"Year.2015",-0.0475302823333553,"Ecoli.degree*Year.2015",-0.946204939335033
"294","0.9",0.0727272727272727,"HWI","Ecoli.degree",1.14022200754937,"Year.2015",0.30305479926561,"Ecoli.betweenness",23.3963681711903,"Ecoli.betweenness*Year.2015",-29.5992625828288,"Ecoli.evcent",0.0097478317725253,"Year.2015",-0.0402254486670608,"Ecoli.degree*Year.2015",-1.85692752165073
"295","0.94",0.0742424242424242,"HWI","Ecoli.degree",3.36746851074283,"Year.2015",-0.937786484361363,"Ecoli.betweenness",163.758611276787,"Ecoli.betweenness*Year.2015",-158.014559147811,"Ecoli.evcent",0.0111330165567622,"Year.2015",-0.0332821728289535,"Ecoli.degree*Year.2015",-3.53876692527373
"296","0.9",0.0909090909090909,"SRI","Ecoli.degree",1.27237015090047,"Year.2015",-2.34092111808033,"Ecoli.betweenness",1.98245118263117,"Ecoli.betweenness*Year.2015",-1.79566468610191,"Ecoli.evcent",0.0422481479631289,"Year.2015",-0.0574763901661574,"Ecoli.degree*Year.2015",-1.25500345865768
"297","0.9",0.0878787878787879,"HWI","Ecoli.degree",0.941493836810506,"Year.2015",-0.698894025151055,"Ecoli.betweenness",26.7892760722409,"Ecoli.betweenness*Year.2015",-30.8075785693844,"Ecoli.evcent",0.00935226730862701,"Year.2015",-0.0321628259802091,"Ecoli.degree*Year.2015",-1.22288003695369
"298","0.94",0.0939393939393939,"SRI","Ecoli.degree",0.874266776378127,"Year.2015",-2.08777234496467,"Ecoli.betweenness",8.20304279459305,"Ecoli.betweenness*Year.2015",-8.19450719594617,"Ecoli.evcent",0.0172442612800908,"Year.2015",-0.0601733416306631,"Ecoli.degree*Year.2015",-0.955028123951125
"299","0.9",0.0696969696969697,"HWI","Ecoli.degree",1.45757577263712,"Year.2015",0.00366013127333233,"Ecoli.betweenness",19.0990603641562,"Ecoli.betweenness*Year.2015",-20.6064216316085,"Ecoli.evcent",0.0111299471992663,"Year.2015",-0.0422109105704045,"Ecoli.degree*Year.2015",-2.07721588870001
"300","0.94",0.0287878787878788,"HWI","Ecoli.degree",2.8746488491292,"Year.2015",8.92342152495256,"Ecoli.betweenness",64.6784484540129,"Ecoli.betweenness*Year.2015",-59.052598408171,"Ecoli.evcent",0.0128425957816067,"Year.2015",-0.0124500304762571,"Ecoli.degree*Year.2015",-2.67943647687669
"301","0.9",0.101515151515152,"HWI","Ecoli.degree",1.18090632282958,"Year.2015",-1.68342959518473,"Ecoli.betweenness",24.9949112613658,"Ecoli.betweenness*Year.2015",-26.0639769428595,"Ecoli.evcent",0.00968756524736117,"Year.2015",-0.0241454082550306,"Ecoli.degree*Year.2015",-1.29295041143345
"302","0.9",0.122727272727273,"HWI","Ecoli.degree",1.45929673427292,"Year.2015",-2.40643202504555,"Ecoli.betweenness",10.9183628276218,"Ecoli.betweenness*Year.2015",-11.6664925417615,"Ecoli.evcent",0.0116288387479395,"Year.2015",-0.0164028758101971,"Ecoli.degree*Year.2015",-1.6443122321388
"303","0.94",0.104545454545455,"HWI","Ecoli.degree",2.15511183558048,"Year.2015",-1.93301680088642,"Ecoli.betweenness",167.10526180617,"Ecoli.betweenness*Year.2015",-165.0709904229,"Ecoli.evcent",0.0102562404135212,"Year.2015",-0.0152280899852236,"Ecoli.degree*Year.2015",-2.08277965188141
"304","0.9",0.0803030303030303,"HWI","Ecoli.degree",0.96469002100367,"Year.2015",-0.148807110055669,"Ecoli.betweenness",23.1273733296156,"Ecoli.betweenness*Year.2015",-25.4416562289413,"Ecoli.evcent",0.00886985269411244,"Year.2015",-0.0376491716896343,"Ecoli.degree*Year.2015",-1.51347850604604
"305","0.9",0.0833333333333333,"SRI","Ecoli.degree",1.46215394242007,"Year.2015",-2.32060779644423,"Ecoli.betweenness",2.59497549650395,"Ecoli.betweenness*Year.2015",-2.46947330433159,"Ecoli.evcent",0.0233562166506554,"Year.2015",-0.00266533641525078,"Ecoli.degree*Year.2015",-1.51379015216124
"306","0.9",0.0333333333333333,"HWI","Ecoli.degree",2.18870599668216,"Year.2015",7.74846513243409,"Ecoli.betweenness",11.7057362745065,"Ecoli.betweenness*Year.2015",-8.25824765582325,"Ecoli.evcent",0.0118897826638501,"Year.2015",-0.0247078932532364,"Ecoli.degree*Year.2015",-2.69825146592773
"307","0.94",0.115151515151515,"SRI","Ecoli.degree",0.521937803752827,"Year.2015",-1.06602382051084,"Ecoli.betweenness",9.22480909115132,"Ecoli.betweenness*Year.2015",-9.20039476808021,"Ecoli.evcent",0.0157594186539359,"Year.2015",-0.0624378759869082,"Ecoli.degree*Year.2015",-0.57593034512352
"308","0.9",0.0166666666666667,"SRI","Ecoli.degree",1.9086292299554,"Year.2015",8.22522197001786,"Ecoli.betweenness",5.87582096900783,"Ecoli.betweenness*Year.2015",-4.20116765292051,"Ecoli.evcent",0.0142558644919438,"Year.2015",-0.0186960349331606,"Ecoli.degree*Year.2015",-2.55224980329862
"309","0.9",0.0166666666666667,"HWI","Ecoli.degree",-0.438486481727174,"Year.2015",12.710990822947,"Ecoli.betweenness",7.5206295511878,"Ecoli.betweenness*Year.2015",-6.09167594947155,"Ecoli.evcent",0.0120584923152613,"Year.2015",-0.0244401535630334,"Ecoli.degree*Year.2015",0.704160968731238
"310","0.9",0.112121212121212,"HWI","Ecoli.degree",1.46450420720969,"Year.2015",-2.03023929064154,"Ecoli.betweenness",23.8276212928754,"Ecoli.betweenness*Year.2015",-25.0001090153236,"Ecoli.evcent",0.0104376454273496,"Year.2015",-0.0191071301136005,"Ecoli.degree*Year.2015",-1.65658519139592
"311","0.94",0.0393939393939394,"HWI","Ecoli.degree",3.25666774154408,"Year.2015",5.66037396437962,"Ecoli.betweenness",69.2685826295029,"Ecoli.betweenness*Year.2015",-62.642018159678,"Ecoli.evcent",0.0131875052112321,"Year.2015",-0.0161918230053332,"Ecoli.degree*Year.2015",-3.45482281047396
"312","0.9",0.096969696969697,"HWI","Ecoli.degree",1.03406756834651,"Year.2015",-1.14003281244435,"Ecoli.betweenness",33.4395757061771,"Ecoli.betweenness*Year.2015",-36.2056266179834,"Ecoli.evcent",0.0114799810292512,"Year.2015",-0.028357537594408,"Ecoli.degree*Year.2015",-1.18980757558983
"313","0.94",0.0696969696969697,"HWI","Ecoli.degree",4.00401694989267,"Year.2015",-1.12603255104799,"Ecoli.betweenness",131.355738225633,"Ecoli.betweenness*Year.2015",-121.718706563773,"Ecoli.evcent",0.0110042796910714,"Year.2015",-0.0383155727150072,"Ecoli.degree*Year.2015",-4.10939860193984
"314","0.9",0.0893939393939394,"HWI","Ecoli.degree",0.815178043572985,"Year.2015",-0.610484718219789,"Ecoli.betweenness",29.3062963016962,"Ecoli.betweenness*Year.2015",-31.7786337745429,"Ecoli.evcent",0.00939903476472762,"Year.2015",-0.0316044364008613,"Ecoli.degree*Year.2015",-1.08921973371102
"315","0.9",0.0409090909090909,"SRI","Ecoli.degree",0.934136197337408,"Year.2015",-0.146008554235471,"Ecoli.betweenness",12.3511350970381,"Ecoli.betweenness*Year.2015",-13.1944568654674,"Ecoli.evcent",0.0103903720242628,"Year.2015",-0.0351151496809093,"Ecoli.degree*Year.2015",-1.48316892565094
"316","0.9",0.0621212121212121,"HWI","Ecoli.degree",1.53126451427127,"Year.2015",0.912285125857932,"Ecoli.betweenness",16.5411776809931,"Ecoli.betweenness*Year.2015",-13.6062646870915,"Ecoli.evcent",0.0113289026181818,"Year.2015",-0.0394172661330687,"Ecoli.degree*Year.2015",-2.18874814589746
"317","0.94",0.00454545454545455,"HWI","Ecoli.degree",-2.25025326792355,"Year.2015",14.9400036286713,"Ecoli.betweenness",25.0721197249469,"Ecoli.betweenness*Year.2015",-20.6582024716637,"Ecoli.evcent",0.012538847637505,"Year.2015",-0.0160962516310036,"Ecoli.degree*Year.2015",3.65328396348863
"318","0.94",0.0818181818181818,"SRI","Ecoli.degree",1.04280060376,"Year.2015",-1.90771048019257,"Ecoli.betweenness",8.01277350630728,"Ecoli.betweenness*Year.2015",-7.96121214842897,"Ecoli.evcent",0.0224729491214909,"Year.2015",0.000778714464087841,"Ecoli.degree*Year.2015",-1.0246454749715
